delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
3519.8108;1160.7317;80.97172;38.652008;35.069324;77776.734;8902.654;3224.0046;3175.6821;1270.9182;1907.9082;98.16133;40.90108;32.019985;66.43419;54249.93;1792.1755;205.10202;681.70654;6824.281;5160.0337;451.89398;23.529785;5.014178;8.621671;658.52814;56.98635;23.635397;11.407761;136.93936;1423.5106;216.57022;48.46977;22.898481;124.10453;845.35156;497.96436;86.206924;43.082375;181.63503;3684.5386;1684.3918;106.544205;8.046022;26.990768;2979.583;1920.0753;244.45668;74.86916;110.13463;17.027325;6.7487497;0.71897715;0.5220709;6.4045258;189.22353;79.881996;9.334914;3.8155684;1.0257047;865.9931;65.07625;5.879773;2.9124796;14.081492;192.1558;29.87979;7.7642665;3.6341164;4.699711;5399.674;314.74667;42.4103;15.377002;480.69763;17346.281;781.0261;107.436714;41.82066;906.1507;0
3304.5496;1156.1848;71.80006;32.2444;30.447687;65431.492;7013.2495;2512.039;2484.574;1001.72687;1724.7299;83.209984;34.53622;25.438856;56.671173;55157.566;1781.66;190.39418;664.83295;6804.9717;5418.438;463.99792;24.084143;4.9955564;7.6927824;654.7384;59.19698;23.302034;10.905209;120.50676;1451.4506;222.31102;50.61815;22.181782;108.64356;850.6321;480.02155;82.16041;39.52775;161.84561;3628.6199;1731.4198;106.69055;7.3957453;25.436272;3222.9185;1994.5305;254.62599;71.745445;96.30041;16.4043;6.767249;0.71196234;0.4981628;5.6183114;186.14783;79.11786;9.015342;3.6631837;0.95959884;832.2217;66.351524;5.426927;2.609315;12.483398;198.71179;29.376633;7.2629695;3.250461;4.3227196;5384.219;309.63867;40.07564;14.229102;418.57547;17770.064;784.9699;98.26689;37.32083;798.4776;0
3089.5017;1148.5458;64.91121;27.135395;26.458853;54629.15;5587.4307;1987.5511;1968.8231;795.2776;1547.5549;71.88075;29.754032;20.492031;48.44023;55515.05;1760.9293;177.93495;642.79944;6732.444;5630.557;470.36588;24.408287;4.9457216;6.8643055;644.9919;61.360664;22.745247;10.374824;105.665344;1493.9169;226.59512;51.85271;21.32398;95.273575;857.6032;461.58188;78.46796;36.38136;143.51729;3543.938;1764.5903;106.56524;6.8588023;24.052631;3516.125;2066.247;265.3876;69.60446;84.436226;15.735189;6.7418337;0.70473576;0.47503793;4.9186187;182.13184;77.604515;8.680185;3.5036516;0.8963679;792.8261;67.24297;4.9897504;2.3645;11.041617;206.46417;28.946348;6.851797;2.9041963;3.9846082;5324.665;303.84305;37.73788;13.404446;364.52054;18178.86;783.91437;90.61673;33.99128;701.89136;0
2869.1436;1136.4155;57.536068;21.29943;23.139717;44979.887;4235.606;1512.5029;1506.9105;628.04584;1376.3794;61.707283;24.651203;15.455452;41.55756;55281.094;1724.0865;163.02731;611.0101;6603.5522;5787.786;470.68066;24.447977;4.831301;6.088308;629.24524;63.484093;22.054214;9.78926;92.09922;1542.6669;230.01251;52.71572;20.484121;82.99765;864.36993;442.15677;74.726555;32.809765;126.60443;3429.4187;1782.1458;105.75554;6.2990212;22.730154;3862.4998;2131.1462;275.7345;66.99871;73.63502;14.955027;6.670238;0.6979045;0.4508199;4.2884326;177.0454;75.19813;8.281278;3.3012419;0.8403897;748.30835;67.64385;4.4926224;2.0860074;9.721914;214.99689;28.352385;6.362785;2.530111;3.6674392;5221.1733;297.2993;34.975746;12.491529;317.1737;18567.625;778.37726;82.35269;29.937181;610.84174;0
2648.205;1117.6166;52.383236;17.477509;19.87153;36255.87;2882.9277;1092.6829;1078.7905;464.9092;1216.2676;53.086597;20.804663;11.861828;34.73139;54439.875;1666.9307;149.43434;578.2619;6412.0415;5883.5366;464.75854;24.185326;4.663366;5.4237046;608.0779;65.52958;21.225403;9.25515;79.738396;1594.4064;232.25502;53.363148;19.61805;71.88641;869.9071;421.30823;71.151215;30.255054;110.55831;3287.511;1782.6715;104.42881;5.859875;21.46208;4268.7773;2188.0398;286.02673;65.99865;64.31065;14.728367;6.528984;0.6927581;0.42815724;3.7063363;171.27882;72.12012;7.824842;3.1194286;0.77981716;699.875;67.490814;3.997063;1.8959621;8.48952;224.06342;27.556925;5.934084;2.257142;3.386393;5072.747;289.86288;32.25073;11.798744;275.26288;18924.873;768.27106;74.44279;26.737701;530.0171;0
2434.784;1093.8484;48.08208;14.383555;16.945534;28728.383;1945.7588;756.8259;705.05646;319.16705;1076.5089;46.442688;17.838428;8.968791;29.12424;53001.215;1596.2681;137.33311;541.6735;6164.13;5913.0703;452.61697;23.641237;4.463213;4.8596697;582.34924;67.409515;20.23777;8.737094;68.73078;1647.8206;233.07755;53.833122;18.734612;62.509766;875.44244;400.45584;68.029655;27.910759;96.01831;3122.1323;1765.9818;102.70914;5.4863715;20.289236;4739.338;2237.4597;296.41238;65.5353;56.619133;14.679987;6.326046;0.688558;0.40759176;3.2242138;165.6939;68.51848;7.3817644;2.9349797;0.7267125;649.8141;66.906;3.640869;1.7257547;7.379227;233.57101;26.800714;5.541954;2.0184565;3.143537;4879.422;281.44296;29.665436;11.231411;240.46706;19245.715;752.75116;67.09955;24.187986;459.566;0
2234.6162;1066.2275;44.366272;12.075346;14.519658;22494.992;1387.3049;497.07043;402.03192;197.11209;954.3423;41.37046;15.429278;6.9820065;24.762123;50985.527;1513.2448;125.32419;501.79675;5867.4814;5873.632;434.58624;22.816954;4.2245803;4.3845353;552.6391;69.13063;19.162525;8.230881;59.389393;1702.1476;232.35165;53.84737;17.829231;54.832985;881.0288;379.93195;65.11396;25.840559;83.232864;2936.3494;1732.0776;100.53814;5.193399;19.204447;5275.4253;2276.977;306.4648;65.6969;50.640804;14.710396;6.0935497;0.67854863;0.38663027;2.829404;161.33241;64.43855;6.9165993;2.7501056;0.67940396;600.8769;65.801895;3.2838132;1.5795084;6.4206862;243.33601;26.010918;5.1710424;1.835359;2.931537;4644.8687;272.21948;27.312683;10.7583475;212.29184;19527.64;731.8685;60.23803;22.188513;399.40924;0
2045.5137;1034.7843;41.027344;10.510763;12.585322;17512.287;1008.962;337.3551;235.36992;116.30467;845.20447;37.418488;13.452882;5.588281;21.264616;48417.516;1417.9459;112.89936;459.53455;5527.439;5764.5566;411.22485;21.734703;3.9527967;3.9835353;521.2414;70.72374;18.038633;7.7488585;51.659393;1756.7157;231.45895;53.102474;16.959146;48.53505;885.28534;359.75922;62.33628;23.98512;72.448906;2732.989;1681.4343;98.17791;4.947152;18.207836;5876.5767;2304.1992;316.17465;66.45536;45.966602;14.767072;5.841477;0.6765872;0.3667893;2.5038552;158.74806;59.978935;6.4455967;2.567975;0.6365082;555.34454;64.109085;2.958863;1.4551154;5.592927;253.13774;25.169113;4.8218465;1.6848882;2.7472022;4379.424;262.47235;25.036362;10.48582;189.40337;19770.148;706.4012;53.948658;20.568636;348.35944;0
1865.1172;999.84106;38.195137;9.204186;10.950372;13614.159;764.85364;243.4006;156.54959;78.31502;745.4457;34.078068;11.85429;4.6698413;18.445724;45328.477;1316.2834;102.585045;414.96637;5150.0293;5587.552;383.2845;20.422335;3.6542857;3.6417139;488.54028;72.15408;16.948847;7.288526;45.346645;1811.0803;230.30162;52.30773;16.066813;43.36062;886.75323;340.6796;59.6407;22.263737;63.688084;2514.7334;1615.2406;94.7392;4.745922;17.265133;6541.485;2317.732;324.9096;67.48492;42.223297;14.820546;5.56137;0.6692572;0.3486157;2.2291598;157.37321;55.295937;5.9725266;2.3872242;0.59666497;513.8234;61.90145;2.6608562;1.3466973;4.8872104;262.7727;24.2841;4.4748163;1.5642754;2.5812325;4168.227;251.75314;22.905872;10.257978;170.62381;19977.326;676.36475;47.99684;19.173738;308.5157;0
1751.2324;964.51953;35.983376;8.308788;9.494693;10588.782;588.0044;186.17368;117.72046;57.961605;651.27734;31.085623;10.624433;3.9157097;16.176764;41798.367;1215.1416;91.47454;369.50635;4743.6357;5346.9575;351.69623;18.911297;3.3307834;3.3464308;455.37698;73.36343;15.894697;6.857266;40.20566;1865.4788;227.59583;51.146885;15.148585;39.148163;884.31635;322.88403;57.314503;20.732729;56.70144;2286.6594;1535.2306;90.80582;4.5010476;16.465065;7268.484;2317.3474;332.78003;68.95324;39.197056;14.876368;5.2501426;0.66014355;0.33096933;1.9982146;156.6116;50.522636;5.49434;2.2185524;0.56187224;475.75006;59.1547;2.469486;1.2616934;4.29516;272.00168;23.107529;4.17188;1.4747182;2.4361637;4040.7927;239.23267;21.44155;10.071127;155.47023;20148.13;642.58374;42.619507;18.031515;276.3648;0
1713.3859;930.9966;33.99225;7.442547;8.348469;8261.494;479.52414;143.511;94.43383;46.147766;573.86035;28.750053;9.492156;3.5989242;14.411952;37913.84;1112.506;81.954216;324.48132;4317.0576;5049.3584;317.376;17.29833;3.007971;3.083726;422.80475;74.441025;14.938443;6.526801;36.04314;1920.2781;223.39758;49.1493;14.463691;35.75252;877.87885;305.8158;55.00645;19.37156;51.087574;2050.9722;1443.4817;86.98238;4.4327493;15.804938;8053.426;2301.332;339.7746;70.7568;37.06376;14.961326;4.898987;0.6608958;0.32301253;1.8032664;156.17146;45.79727;5.045906;2.0460064;0.5298368;440.62515;55.981106;2.3184295;1.1822191;3.8041382;280.50323;21.63785;3.9038553;1.3887784;2.3086624;3938.1855;224.52798;20.059843;10.215105;143.21133;20301.652;604.4971;38.810093;17.893131;249.74628;0
1706.2732;899.85767;31.850477;6.861338;7.336491;6468.478;400.12247;113.19411;76.843216;38.04033;529.7362;26.985699;8.569043;3.1319792;12.963023;34110.195;1003.11475;73.06906;279.95172;3880.1902;4702.345;281.4041;15.613557;2.7215354;2.846838;391.19806;75.43234;14.1160345;6.2399487;32.673115;1975.2994;218.29865;46.78542;13.764699;33.00311;869.50037;289.59796;52.351536;18.003687;46.41577;1812.2395;1343.2454;81.97618;4.256331;15.212344;8888.706;2270.612;346.265;72.75323;35.457733;15.054014;4.5426126;0.6554879;0.30917594;1.6403565;155.92657;41.251022;4.596472;1.8812886;0.4983901;408.36804;52.50396;2.1877697;1.1118128;3.402666;288.01385;20.225414;3.6520236;1.3300366;2.191263;3836.667;212.41167;18.235928;10.188731;133.58382;20441.23;568.8941;33.237347;17.165337;227.50203;0
1715.9825;871.1661;30.661837;6.3434405;6.4368877;5066.01;319.79065;91.30228;63.99595;31.733183;496.15607;25.532814;7.895313;2.8385196;11.748654;31195.42;891.8164;65.0015;238.18971;3442.9744;4315.18;245.66046;13.745458;2.41068;2.6269202;361.2323;76.382286;13.412466;6.002759;29.941385;2030.8472;212.20929;44.48395;13.061931;30.725348;858.59045;275.7212;50.533382;16.735916;42.565937;1580.249;1237.4042;76.63167;4.1280127;14.671025;9765.516;2224.559;351.84808;74.96216;34.255085;15.126699;4.188447;0.64781207;0.29981846;1.5028641;155.76566;36.99523;4.1680813;1.7274425;0.46975744;378.89444;48.810135;2.0580506;1.0540775;3.075842;294.351;19.006693;3.412466;1.2598745;2.089939;3730.067;200.9154;17.137552;10.277998;125.97117;20559.363;536.2839;29.409477;17.037098;209.1746;0
1738.223;845.3955;29.53926;5.964624;5.645707;3944.9075;261.4227;73.21919;53.13735;26.610893;469.5182;24.268795;7.3212214;2.5814826;10.720062;28602.871;785.3413;57.835648;199.64311;3016.1016;3899.9585;211.42175;12.071236;2.1393144;2.4230847;333.93082;77.24524;12.76651;5.8038425;27.755213;2088.142;206.06316;41.658546;12.484464;28.809162;844.75336;263.3539;49.175976;15.594193;39.37663;1362.2981;1128.6078;70.94981;4.0312366;14.147837;10672.128;2166.4739;355.95926;77.118126;33.330273;15.180665;3.849314;0.64322495;0.2919859;1.3872305;155.59483;33.12429;3.768642;1.5844821;0.44369087;352.02814;44.928356;1.9580832;1.0090543;2.8048496;299.36078;17.71102;3.2098203;1.2158885;1.9983957;3618.1147;189.28358;16.520815;10.429321;119.85812;20653.535;499.7534;27.708693;16.972687;194.07439;0
1770.5377;822.20746;28.514076;5.6735487;4.962508;3038.98;208.87329;57.62565;44.101364;22.19425;448.6955;23.174448;6.8938885;2.4056854;9.8333845;26163.367;686.52094;51.595646;165.45761;2609.1746;3469.4622;179.22916;10.423902;1.8989286;2.2352433;309.6871;77.9825;12.273345;5.639218;25.993608;2149.717;199.74751;38.63314;12.029845;27.217407;828.043;252.17528;47.999527;14.611786;36.800674;1161.8514;1020.26337;65.42503;3.9555268;13.675055;11592.413;2096.3242;358.27438;79.33655;32.67216;15.236828;3.525363;0.6412712;0.28639027;1.2902993;155.43793;29.667452;3.3996432;1.4513704;0.41809005;327.66733;40.974663;1.8643372;0.97891504;2.5779102;302.97098;16.419891;3.0322566;1.1682668;1.9143939;3503.741;178.518;16.568836;10.817978;114.96058;20717.16;459.2046;25.982801;17.447084;182.0987;0
1810.238;801.2017;27.79604;5.449808;4.3813276;2313.7236;178.58627;48.42709;36.370296;18.326141;432.5377;22.303438;6.63464;2.306778;9.077309;23866.41;595.8903;48.003105;136.41605;2231.0808;3037.5247;149.09836;8.851525;1.69296;2.062051;288.75476;78.619156;11.926865;5.530668;24.571344;2218.6182;192.68155;35.88039;11.637719;25.917751;808.50867;242.15024;47.179832;13.72912;34.77808;980.8841;915.6453;60.03333;3.9301343;13.263449;12507.435;2013.8925;358.61273;81.35672;32.207764;15.295378;3.2203226;0.6436962;0.28611532;1.2109402;155.17845;26.59591;3.0645819;1.3420371;0.3956301;305.43622;37.286316;1.7621189;0.95145863;2.3842251;305.10852;15.239423;2.887125;1.1345177;1.8366967;3390.2632;169.43706;17.387983;11.428277;111.12777;20742.518;415.58887;24.144817;17.80705;172.54797;0
1855.5706;781.55145;27.473513;5.274463;3.8593361;1746.516;153.81352;38.819656;29.453583;14.604489;419.65384;21.588305;6.4850106;2.2437618;8.434467;21732.56;513.77185;45.646454;112.54834;1891.6306;2618.95;122.08207;7.4886065;1.5036851;1.9118785;271.3263;79.165344;11.729782;5.4754376;23.420925;2298.3833;185.08609;33.298115;11.3668165;24.863398;786.3177;232.99852;46.532227;12.964648;33.165176;820.73737;817.20776;53.88992;3.9450014;12.890733;13395.982;1922.5043;357.12152;83.378;31.906248;15.338272;2.9658566;0.64298743;0.28884774;1.1461405;154.67178;23.969671;2.7398646;1.2333499;0.37429804;285.08694;34.075027;1.7108861;0.93588644;2.2239962;305.68585;14.183223;2.77297;1.1121691;1.7637055;3279.8743;161.3552;18.557383;12.352031;108.18234;20724.27;378.9357;25.04157;18.78386;164.92468;0
1904.5527;761.82385;27.212257;5.0877194;3.4149587;1334.396;130.96689;29.798254;22.84529;11.221928;408.895;20.812946;6.3736787;2.2436883;7.9029617;19764.793;448.35535;44.64172;93.030525;1595.5228;2228.9695;98.449554;6.2514043;1.3779447;1.7989125;257.50763;79.48432;11.600244;5.5093937;22.499058;2391.4573;177.39745;31.355505;11.216336;24.049088;761.7709;224.48077;46.020874;12.339177;31.849463;680.81976;722.4838;49.27516;4.0281444;12.5738325;14235.685;1824.95;353.11417;85.16612;31.783154;15.3523;2.7626684;0.65404534;0.29586035;1.0946707;153.93114;21.718536;2.4622169;1.1374397;0.3545385;266.28284;31.185556;1.6731619;0.9272477;2.1008222;304.65738;13.27405;2.694486;1.1053344;1.6950465;3173.5745;153.12971;20.37914;13.619228;106.103714;20658.568;351.24796;26.566545;19.990532;158.92436;0
1955.827;743.0999;27.007599;4.9803333;3.049265;1052.0483;112.63438;23.369822;17.623112;8.568944;399.87424;20.176884;6.415296;2.2815716;7.4958186;17944.713;401.91782;45.445663;78.836426;1345.7286;1877.0337;75.56182;5.689499;1.2547561;1.701265;246.9804;79.71091;11.582435;5.6408496;21.8014;2501.8257;169.80765;30.189161;11.2216835;23.495207;735.1883;216.17023;45.58219;11.839927;30.763342;562.09924;633.6656;45.60086;4.151126;12.362978;15003.633;1722.5881;346.95825;86.731895;31.821148;15.339443;2.5750792;0.66844815;0.30791837;1.0592595;152.73363;19.790686;2.2413669;1.0436479;0.3369318;249.17511;28.34794;1.6178172;0.9252114;1.997175;302.04825;12.545935;2.6529882;1.1040268;1.6318588;3074.687;150.28177;22.887983;15.313347;105.03728;20544.883;329.8485;28.79753;21.754913;154.1959;0
2008.9497;724.0614;26.907484;4.896966;2.7501426;857.48004;98.241516;19.305775;13.903073;6.7653728;392.87164;19.76059;6.520616;2.3695178;7.2010207;16279.913;355.81848;47.46634;69.887856;1130.9509;1567.8079;58.415485;5.1455836;1.2209808;1.6041752;239.07887;79.82457;11.712429;5.8611608;21.301601;2633.8545;162.51508;29.723423;11.399616;23.219378;706.7047;208.07527;45.18487;11.446402;29.9136;470.81647;556.41705;42.309494;4.3546786;12.2087;15675.767;1616.3464;338.3742;87.99312;31.970081;15.333485;2.4160643;0.69253176;0.32741672;1.0354879;150.90248;18.089521;2.0344005;0.96482575;0.31819344;234.1297;25.700542;1.5919156;0.93025964;1.9175972;297.95947;11.94854;2.6573088;1.126712;1.5772699;2992.422;152.06837;25.963789;17.458912;104.93913;20381.043;314.1006;32.04293;24.057064;150.7725;0
2061.8157;704.8522;26.95602;4.81487;2.4771483;717.2729;86.631325;16.51702;11.386291;5.518385;387.5985;19.519844;6.70418;2.506082;7.0137234;14811.228;311.1136;50.590942;64.99102;945.9878;1303.2144;48.216682;4.648808;1.1612322;1.5227098;233.29727;79.43193;11.956605;6.1987658;21.022892;2791.207;155.95815;29.83164;11.793809;23.245245;676.66815;200.25166;44.82899;11.179056;29.254293;408.04367;488.17578;39.716545;4.656796;12.17151;16232.068;1510.5442;327.40787;89.0654;32.274757;15.378313;2.3338733;0.72908235;0.3521597;1.0248945;148.6864;16.64069;1.8591607;0.89571327;0.301369;221.14073;23.462505;1.5876844;0.94843537;1.8544489;292.55518;11.601424;2.7143836;1.1654408;1.5316057;2939.1208;156.90631;29.814362;20.152426;105.92964;20168.594;308.84436;36.10827;27.029552;149.07141;0
2111.9124;684.82837;27.114603;4.752274;2.254455;614.7016;77.263275;14.543765;9.649158;4.628506;383.6524;19.472996;6.974478;2.692441;6.9376984;13552.612;286.73596;54.295277;63.014297;802.9462;1079.7358;40.8775;4.3819375;1.1660116;1.4592981;229.34435;78.80426;12.247451;6.641961;21.054766;2976.0398;149.26051;30.510626;12.469669;23.556427;645.55237;192.66394;44.519165;11.032861;28.7809;365.53766;431.20013;37.77067;5.030325;12.267427;16652.695;1405.9446;314.63672;90.02301;32.75239;15.5284195;2.322091;0.7898713;0.38421196;1.029827;146.1157;15.350531;1.7348984;0.83952844;0.284226;209.81297;21.317698;1.6347687;0.97894657;1.8146;286.05127;11.513247;2.8170183;1.2205267;1.4973888;2927.986;164.93344;34.5424;23.460646;108.49141;19910.064;310.19098;41.16044;30.687832;149.02127;0
2157.5913;663.6299;27.324867;4.7010427;2.081043;538.1623;69.544426;13.078115;8.360353;4.035499;380.67258;19.70189;7.335522;2.925772;6.9797688;12471.734;276.13177;59.801872;62.99823;693.65936;893.1803;34.640682;4.171063;1.1677002;1.4166967;227.0538;78.23982;12.749932;7.194376;21.326797;3188.324;142.36472;31.604738;13.3177395;24.22107;613.03284;185.0315;44.076153;10.938271;28.55524;338.04285;383.76993;36.569107;5.4975066;12.549506;16920.076;1305.0898;299.90714;90.65103;33.49363;16.017647;2.3762884;0.86702645;0.42397666;1.0506816;143.0292;14.275233;1.6465359;0.7913583;0.27029732;199.7822;19.474564;1.6771426;1.0207427;1.7971705;279.15073;11.645991;2.9630158;1.2967521;1.4762291;2967.975;175.64668;40.314598;27.524284;112.715225;19608.24;316.06784;47.29044;35.095486;150.6351;0
2197.0862;641.403;27.5615;4.6389136;1.9456698;478.9565;63.19194;12.075767;7.3872423;3.6014578;378.4047;20.26958;7.784466;3.2056053;7.125417;11551.911;274.96133;66.71147;64.0886;606.9386;749.4954;29.705397;4.0226183;1.1783766;1.3931665;226.13432;77.62093;13.513294;7.8792543;21.811934;3426.8877;139.03046;33.148254;14.40502;25.200066;580.5012;176.62717;43.719315;11.024127;28.596912;323.29852;344.96576;36.12046;6.0943294;12.990868;17021.123;1210.7123;283.4561;91.366455;34.44171;16.923044;2.48504;0.95968217;0.4717356;1.0866991;139.32903;13.369042;1.5545343;0.7423375;0.25636843;190.87596;18.083609;1.73542;1.0730662;1.7989944;272.74347;11.98613;3.1508808;1.3915431;1.4698515;3064.3123;189.34854;47.168488;32.433434;118.5668;19270.457;326.02252;54.568256;40.405396;154.09746;0
2228.315;616.74457;27.53183;4.603741;1.8292483;431.93665;58.18951;11.364635;6.6733093;3.2991188;376.62485;21.098087;8.322396;3.536826;7.366916;10796.212;279.02133;74.414604;66.776115;539.575;649.51465;26.598948;3.9268036;1.2253311;1.3948537;226.29121;77.451996;14.443007;8.697909;22.717964;3688.52;138.4628;35.131138;15.664855;26.488321;550.53595;168.09914;43.482933;11.201571;28.891726;318.4474;312.62338;35.204315;6.760253;13.591067;16949.61;1122.1982;265.32367;92.02437;35.578117;18.13694;2.641487;1.0687268;0.52817065;1.1358001;134.99475;12.538552;1.4931511;0.7054818;0.2441529;182.94255;17.13247;1.8294928;1.141678;1.8206812;264.71027;12.529115;3.3790953;1.5050154;1.4808154;3215.6638;206.11505;55.280666;38.197445;125.91363;18906.068;340.34348;63.240948;46.63899;159.4285;0
2249.225;589.2908;27.474113;4.5407434;1.7461009;393.33456;54.10976;10.820146;6.155637;3.0856547;375.17355;21.983694;8.95477;3.9171402;7.690677;10234.996;282.64737;83.72911;70.74875;489.39975;580.00055;23.981564;3.9278;1.2747225;1.4178059;227.30768;77.54266;15.558477;9.649507;23.882769;3968.7537;138.79794;37.466724;17.163849;28.072449;524.78735;159.96489;43.156975;11.484269;29.434298;320.59235;284.22687;35.267895;7.5551167;14.368482;16705.43;1041.3027;246.74982;92.9186;37.17185;19.609497;2.841235;1.1939484;0.59385186;1.1972274;129.94855;11.771235;1.433615;0.66902256;0.23352551;175.8667;16.4753;1.9258542;1.210738;1.860488;268.1017;13.240093;3.6466377;1.6386106;1.5102452;3416.218;224.97882;64.91236;45.046562;134.70596;18530.008;359.00653;73.3208;53.875282;166.46046;0
