delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
3.3035958;1.4541548;0.36696458;0.84316957;1.820112;1.1577604;0.72943854;0.24396324;0.28455165;0.12827063;4.5436206;0.9673491;0.31926352;0.27040645;0.19766316;3.7598412;0.6709638;0.3261602;0.7816671;2.0453603;2.8865998;1.1521595;0.24715006;0.28041065;0.14275067;2.3410883;0.9793101;0.47898772;0.35018736;0.6197961;0.8725;0.86268544;0.2547126;0.44688225;0.43842077;2.6401563;1.6622114;0.26912212;0.3996334;0.37030837;1.5127857;0.6382905;1.6551466;0.76613736;0.20838359;4.950829;0.9397111;0.40763333;0.30508786;0.17041673;1.0118048;0.6481055;0.24866208;0.28871155;0.14537786;1.2007807;0.7010078;0.2736824;0.28365976;0.12515439;1.4295683;0.65171635;0.28181913;0.29096374;0.15962836;2.8712432;1.0947845;0.23645931;0.3416151;0.26821944;3.8474607;0.5856046;0.4269178;0.6157333;1.147759;14.56604;2.560278;0.80873567;0.69323564;1.1144348;5
3.3904274;1.4656146;0.35839975;0.8498637;1.8137158;1.1776696;0.7207065;0.23904403;0.28926927;0.12777667;4.6190333;0.9865685;0.31181434;0.27243483;0.19701266;3.6992798;0.6660996;0.32526842;0.7815744;2.0465987;2.887078;1.1500975;0.2423087;0.28229126;0.14124654;2.375413;0.98201865;0.47564328;0.35790965;0.6174603;0.9235138;0.8245859;0.25255984;0.44609064;0.43894014;2.6238165;1.6609111;0.26231414;0.40099743;0.36898524;1.556777;0.6292561;1.6156554;0.78175545;0.20930143;5.079911;0.94349587;0.40628606;0.31060398;0.17002563;1.0390079;0.6405321;0.24415794;0.2934697;0.145576;1.2150073;0.6962911;0.26879102;0.28788775;0.12486098;1.4193596;0.65592605;0.28071582;0.29534453;0.15883538;2.8980129;1.0934235;0.23597334;0.34713697;0.26720706;3.9120715;0.5639536;0.44784555;0.62412506;1.1503911;14.406758;2.5734713;0.77423877;0.7030724;1.1123282;5
3.507293;1.4734608;0.35023987;0.8585736;1.8068746;1.2000928;0.70898026;0.2343639;0.29456422;0.12713341;4.728415;1.0051279;0.30502027;0.27537423;0.19614941;3.6236432;0.6637981;0.3239329;0.78240836;2.0477042;2.9136238;1.1439992;0.23696463;0.28475085;0.13959566;2.4336407;0.9813838;0.47045764;0.3661742;0.6149656;0.9761814;0.7841278;0.251146;0.44750357;0.43928486;2.642912;1.654617;0.25429854;0.40406427;0.3674447;1.6045016;0.62004447;1.5838428;0.79935634;0.20993808;5.234075;0.9451887;0.403769;0.31653357;0.1693568;1.069562;0.6318156;0.2393429;0.29879272;0.14551422;1.2320068;0.6899797;0.26317933;0.2926639;0.12435842;1.4075859;0.6581023;0.2786373;0.30053386;0.15788803;2.9484358;1.0877692;0.23591964;0.35330445;0.26586464;3.9772544;0.54324096;0.47080153;0.6329713;1.1524847;14.269438;2.5975971;0.7434866;0.7161426;1.1103667;5
3.6479473;1.4804603;0.34243456;0.8692835;1.799668;1.2252252;0.6949234;0.2296638;0.30018908;0.12625295;4.8663707;1.0230318;0.298632;0.27929127;0.19507527;3.532407;0.66406286;0.3220365;0.7836709;2.0483778;2.9633808;1.1345693;0.2308589;0.28782776;0.13771753;2.5133991;0.9787327;0.46350545;0.37466496;0.61226135;1.0294778;0.74129015;0.25078702;0.45062718;0.4394765;2.69607;1.643127;0.24725635;0.40936238;0.3655918;1.6546857;0.60945225;1.5550513;0.81659937;0.21023901;5.4104924;0.9453285;0.40025;0.32274884;0.16836543;1.1032029;0.6217497;0.23426647;0.3043928;0.1451269;1.2519736;0.6822081;0.25690424;0.2977684;0.12360401;1.3942156;0.65889317;0.2758039;0.3061128;0.15673994;3.0186472;1.0787362;0.23621051;0.35988998;0.26416865;4.043434;0.52347714;0.49712002;0.6412242;1.1537582;14.164044;2.6526957;0.7215987;0.73083484;1.1083847;5
3.5276918;1.397221;0.18388744;1.0432267;1.833508;1.1156901;0.46238518;0.17758918;0.24326266;0.09454005;3.4426496;0.96842533;0.16225947;0.250274;0.17394762;5.114573;0.9730879;0.20733093;0.65271884;1.9304885;2.5051663;0.75344497;0.20572028;0.22443776;0.112646215;2.606744;0.6913261;0.25025678;0.31131798;0.56132495;2.2348695;0.57432127;0.35749334;0.39403853;0.39218894;2.9871795;1.4652448;0.34152433;0.38432777;0.35322636;2.7653112;0.90944767;1.9520882;0.4435713;0.19460079;3.354745;0.6082518;0.2415186;0.23314163;0.13599643;0.9222983;0.44290128;0.15637398;0.252551;0.12235783;0.7565533;0.4380673;0.14229344;0.23574553;0.099017054;1.2913356;0.43277988;0.18242615;0.24821584;0.13922176;2.956907;0.6738634;0.1937797;0.27461562;0.23147243;10.471779;0.7027278;0.7243874;0.6985626;1.1218551;27.726366;2.76243;0.3782462;1.0018562;1.2311219;5
5.64146;1.9999876;0.20358974;0.93917567;1.8965852;1.620105;0.64668036;0.1800698;0.19915326;0.10335237;4.589067;1.4109675;0.1343435;0.24162792;0.193637;15.180686;0.6672961;0.23392034;0.52368474;1.8975793;3.835125;1.1893722;0.20671847;0.17705742;0.12066517;3.4246876;1.2698431;0.22609477;0.33106217;0.5686238;5.8303766;0.83255047;0.40320963;0.35927808;0.39439687;4.3460045;1.9559387;0.4451249;0.38093856;0.36352676;6.747118;0.82776374;2.5184174;0.8984449;0.1842796;4.206709;1.0590868;0.21040297;0.221601;0.12681563;1.7010598;0.5593398;0.16379634;0.21801062;0.11165808;1.1335132;0.591692;0.1444031;0.19494465;0.0897902;2.268124;0.471673;0.199008;0.21279337;0.13404712;3.802249;1.0698599;0.17243668;0.210084;0.23140597;32.919556;0.7887259;0.8336618;0.7645042;1.0970827;56.63914;2.7240417;0.378953;0.79815525;1.3156455;5
6.1691856;2.0647411;0.21363083;0.9318324;1.907102;1.6825905;0.65550435;0.18473473;0.19782445;0.10417781;5.007146;1.4470346;0.13321881;0.24182376;0.19483027;16.606222;0.6960822;0.2400691;0.52718055;1.9004817;4.1929526;1.2240828;0.20580581;0.17491008;0.12168199;3.6751223;1.3133059;0.22460689;0.32961267;0.56834215;6.4587803;0.87236226;0.4166389;0.36793995;0.39574805;4.750538;2.0518038;0.460867;0.38936397;0.3631;7.4217997;0.84978086;2.4939466;0.97227055;0.18406792;4.459691;1.0956354;0.20752396;0.22350092;0.12642612;1.8013558;0.5681304;0.16679257;0.21718441;0.1112354;1.1653595;0.60563976;0.14644139;0.19385433;0.089490056;2.3493516;0.48267892;0.19973373;0.2124022;0.13401449;4.1248;1.0950025;0.17388861;0.21062233;0.23151681;36.998085;0.8468909;0.8687606;0.7746962;1.0996984;60.709343;2.8784935;0.40742937;0.79168594;1.3265116;5
6.7713556;2.128939;0.2251308;0.92468816;1.9192041;1.7440931;0.6615653;0.190472;0.19686185;0.10482137;5.491009;1.4809604;0.13229129;0.2420057;0.19613397;18.167496;0.73678976;0.24929792;0.53349423;1.9047953;4.5974994;1.2557263;0.2047885;0.17287502;0.122722626;3.9577007;1.3520422;0.22272167;0.32737166;0.5678203;7.150084;0.91570836;0.43417946;0.37765568;0.39720765;5.2065053;2.1560755;0.4783625;0.39835736;0.36218277;8.163679;0.8784283;2.468083;1.0512276;0.18419313;4.754702;1.1275351;0.20382997;0.22587578;0.12654477;1.9046212;0.5756604;0.17014104;0.21656589;0.11115045;1.1942295;0.61755055;0.1480752;0.19288118;0.08951799;2.4282026;0.4956277;0.19916898;0.21222657;0.13433878;4.498651;1.1167511;0.17580597;0.21162589;0.23204277;41.577454;0.91694885;0.9110214;0.7855058;1.1040231;65.17499;3.0615344;0.4436755;0.7865962;1.338018;5
7.458639;2.1905904;0.23703423;0.9176001;1.9319768;1.8033345;0.66535604;0.19725911;0.19635266;0.105701365;6.0500846;1.5107793;0.13162784;0.24167168;0.197304;19.860596;0.7952963;0.2589087;0.5434342;1.9110519;5.0549946;1.2834132;0.20352244;0.17095342;0.12389085;4.278071;1.3863127;0.22074772;0.32410145;0.5675377;7.904976;0.9628067;0.454763;0.389064;0.39926288;5.721164;2.268664;0.49831283;0.40772069;0.3614057;8.976594;0.9112614;2.4455018;1.1338233;0.18433735;5.0934224;1.157147;0.2002381;0.22851372;0.12691975;2.0088382;0.5828507;0.17389008;0.21608488;0.11122862;1.2186869;0.62861395;0.14980471;0.19208787;0.08967989;2.5001018;0.509024;0.19871965;0.21229587;0.13466065;4.9324636;1.134878;0.17811571;0.21313173;0.23317155;46.69558;1.0017788;0.957147;0.79786474;1.1097516;70.051506;3.2719438;0.48641455;0.78438145;1.3496764;5
8.239199;2.2524984;0.25127006;0.9109213;1.946229;1.8591663;0.6666667;0.20499568;0.196515;0.10658712;6.6931367;1.5386025;0.13069926;0.24149652;0.19894786;21.682648;0.8733701;0.27249116;0.5562799;1.9190578;5.573368;1.3073158;0.20220146;0.16873471;0.12532401;4.641136;1.4144186;0.21828085;0.3200604;0.56758016;8.725065;1.0130886;0.4812475;0.40193906;0.40163863;6.3004417;2.3879645;0.5235821;0.41748288;0.3604668;9.863368;0.95013463;2.4344535;1.2198148;0.18475954;5.476111;1.1833458;0.19683272;0.23108052;0.12767069;2.1125526;0.58989596;0.17812836;0.2158534;0.11155459;1.2383971;0.6384947;0.15151152;0.1915037;0.09005104;2.5622728;0.52372015;0.19812496;0.2127296;0.13504718;5.4355154;1.1494734;0.1799242;0.21508272;0.23498933;52.388996;1.1063297;1.0149449;0.8103234;1.1168476;75.33976;3.5229335;0.5366153;0.7837457;1.3613755;5
9.1156025;2.3181095;0.2666133;0.9058616;1.9613286;1.9106894;0.66496044;0.21363038;0.19730452;0.107532784;7.4264402;1.5676347;0.13044561;0.24199772;0.20071013;23.628567;0.97069645;0.2870365;0.5728858;1.9289843;6.1582713;1.3282678;0.19986828;0.1674699;0.12673828;5.051963;1.4388947;0.21621142;0.31581444;0.56751996;9.610767;1.0681267;0.51072454;0.41647765;0.4044414;6.947969;2.5072284;0.5519346;0.42696762;0.35970563;10.828358;0.9997591;2.446046;1.3079288;0.18546106;5.9042807;1.2056371;0.19349775;0.23470522;0.12881051;2.2148569;0.59635925;0.18297142;0.21595149;0.11213473;1.2537986;0.6461507;0.15328641;0.19129044;0.0906558;2.613343;0.5389789;0.19793887;0.21364844;0.13550888;6.0123987;1.1636409;0.18166113;0.21809396;0.23700507;58.688725;1.2311726;1.0751449;0.8250959;1.1257826;81.03197;3.8221056;0.59852034;0.7869384;1.3726794;5
10.082477;2.388791;0.2832458;0.9027298;1.9775993;1.9572462;0.66034055;0.22347926;0.19893023;0.10851591;8.24652;1.5969381;0.1300744;0.24290214;0.20270069;25.69609;1.0864509;0.30461192;0.59276396;1.9404063;6.8065553;1.3458352;0.19762467;0.16638623;0.12827761;5.505125;1.4627825;0.21521127;0.3106656;0.5676476;10.564276;1.127433;0.54422545;0.43225673;0.40746102;7.6610126;2.6279013;0.5853918;0.43697327;0.35915527;11.875492;1.0555308;2.4739084;1.3970246;0.18647441;6.3753285;1.2255411;0.19082394;0.23814842;0.13022482;2.3150506;0.6017572;0.18841211;0.21641755;0.11298318;1.2650331;0.65202564;0.15526298;0.1916097;0.09149279;2.6521084;0.55434334;0.19828026;0.21517329;0.13605623;6.6593676;1.1777989;0.18371388;0.22175542;0.23932333;65.62677;1.3746955;1.143273;0.84195477;1.13601;87.12507;4.159224;0.66892904;0.79230475;1.3832008;5
11.145063;2.46724;0.30123436;0.90235;1.9952309;1.9985701;0.65282744;0.23442334;0.20135045;0.10949139;9.15879;1.627296;0.12971185;0.24405262;0.20492548;27.88576;1.2202946;0.32439584;0.6163498;1.953587;7.519475;1.3606025;0.19528583;0.16606438;0.12996086;6.0013566;1.4864503;0.21496876;0.30466896;0.56787884;11.590475;1.1888812;0.5806316;0.44922867;0.41090545;8.440762;2.749858;0.6232383;0.44722906;0.3588815;13.01955;1.1137265;2.514899;1.4858439;0.18789318;6.888355;1.242919;0.18855727;0.24180596;0.13178672;2.4133842;0.60527843;0.19455709;0.21730661;0.11414593;1.2727736;0.65580237;0.15741828;0.1925899;0.092490524;2.6776776;0.5696436;0.19930674;0.21746528;0.13663322;7.3807516;1.1926857;0.18589576;0.22680148;0.24192639;73.25527;1.5363055;1.2171025;0.8606579;1.1484599;93.62792;4.5318832;0.7497527;0.8004941;1.3935474;5
12.305534;2.560476;0.3212472;0.90307456;2.0133076;2.036161;0.6424001;0.24627283;0.20494053;0.11052537;10.1687355;1.6631839;0.12927851;0.24462706;0.20736147;30.214272;1.3713841;0.34824055;0.6438709;1.9683069;8.302022;1.3751329;0.19335355;0.16661075;0.13191698;6.5447025;1.5094879;0.21632668;0.29838175;0.5685032;12.709809;1.2473098;0.61990726;0.4677113;0.41479027;9.2917385;2.877306;0.66586185;0.45677578;0.359023;14.283346;1.1749539;2.5746121;1.5701295;0.1894815;7.444837;1.2563323;0.18766938;0.24622148;0.1339822;2.5118413;0.6065494;0.20187877;0.21905014;0.11573383;1.2778293;0.6571052;0.1598248;0.19441055;0.0939407;2.6910615;0.58380026;0.20099272;0.22066337;0.1373792;8.1814575;1.2109535;0.18868989;0.23202927;0.24496593;81.698044;1.7115506;1.2969065;0.8816911;1.161326;100.59439;4.942574;0.84328794;0.8129428;1.4032522;5
13.563383;2.6621573;0.34232634;0.90931004;2.031572;2.0702667;0.6294761;0.25887036;0.2092232;0.111674234;11.282731;1.7021481;0.12909752;0.24645673;0.20982467;32.669044;1.5403967;0.37462988;0.6733722;1.9843132;9.1555805;1.3886925;0.19044192;0.1685876;0.13395354;7.133388;1.5392357;0.21855976;0.29172444;0.5695049;13.918803;1.3061429;0.66321325;0.48751578;0.41875973;10.216655;3.0007937;0.71044993;0.4669132;0.3592485;15.676357;1.2415662;2.6456861;1.6502159;0.19160137;8.041245;1.2646092;0.188392;0.25112373;0.13633186;2.609869;0.6055683;0.21037358;0.22110555;0.117792994;1.2814891;0.6559597;0.16258216;0.19678727;0.09572396;2.6934297;0.59606534;0.20365146;0.2243148;0.13832602;9.062601;1.2312053;0.19056933;0.23888512;0.24798638;90.97209;1.898385;1.3920013;0.9045754;1.1757019;108.04463;5.3942986;0.9444283;0.8267055;1.4124479;5
14.917047;2.7774007;0.36429515;0.9198834;2.049271;2.1018054;0.6145684;0.2721235;0.21448073;0.112846516;12.500901;1.7454177;0.12940156;0.24932398;0.21229607;35.23339;1.7272962;0.4037493;0.7053316;2.0012553;10.0793495;1.4006635;0.18740232;0.1716796;0.13586542;7.7690115;1.5792806;0.22167222;0.28536507;0.570906;15.2084255;1.3655815;0.7087873;0.50805914;0.423045;11.212326;3.1192014;0.75681204;0.47820342;0.3597396;17.18804;1.310374;2.731051;1.7231606;0.19372535;8.672052;1.2693129;0.19040306;0.2563684;0.13882904;2.7078;0.6021154;0.21990699;0.22386625;0.120126836;1.2845609;0.6532104;0.16564669;0.19987567;0.09772649;2.6867204;0.60672927;0.2067484;0.2286198;0.13946581;10.024125;1.2534776;0.19250192;0.24668232;0.25118646;101.0304;2.1002452;1.4940201;0.9306067;1.1902908;115.93197;5.880314;1.0550219;0.8438235;1.4201441;5
16.371065;2.9056368;0.391841;0.93315274;2.0658202;2.1343675;0.5977668;0.2858414;0.2205351;0.11399949;13.8133955;1.8026414;0.129692;0.25221026;0.21419987;37.929234;1.9303133;0.4368319;0.73967886;2.0194323;11.068661;1.4163969;0.18602629;0.17642872;0.1373678;8.457509;1.6355864;0.22265191;0.27920863;0.5722323;16.597473;1.4254218;0.7537005;0.52973795;0.4278094;12.267138;3.2340648;0.8043848;0.4893849;0.35974732;18.841597;1.3791071;2.8345346;1.7867645;0.19642217;9.334632;1.2592216;0.19307156;0.2617579;0.14127311;2.811828;0.5958702;0.23035266;0.22730136;0.12277124;1.2873782;0.6492722;0.16889709;0.20361975;0.09988399;2.67601;0.61674786;0.21118155;0.23352824;0.14075333;11.065423;1.2818409;0.19637635;0.25362995;0.2545017;111.86868;2.3100834;1.5987548;0.95843;1.206139;124.216484;6.404187;1.1781266;0.86337394;1.4272075;5
17.956772;3.0108595;0.41550702;0.95098484;2.0823734;2.173626;0.5770714;0.2999321;0.22770086;0.11508516;15.222512;1.8560185;0.12692894;0.25920066;0.21669301;40.837322;2.1313767;0.47084987;0.77727324;2.0390112;12.1354065;1.427146;0.18427898;0.18295427;0.13933253;9.209849;1.697675;0.22617202;0.27497736;0.57429224;18.142582;1.468607;0.80224437;0.5537775;0.43308166;13.393899;3.333408;0.8578464;0.50130177;0.3603465;20.728102;1.4222021;2.9201574;1.8421938;0.19958952;10.033616;1.288532;0.19675317;0.26705584;0.143903;2.9317248;0.5839484;0.24147044;0.2317405;0.12560348;1.2908287;0.64340955;0.17304333;0.20807926;0.10218748;2.6699774;0.62171376;0.21568307;0.23937766;0.14209606;12.205752;1.3079594;0.19774666;0.26311263;0.25771382;123.68233;2.4832265;1.6963409;1.0013179;1.222973;132.99265;6.887269;1.3158633;0.8929745;1.4339143;5
19.722507;3.1267838;0.4470433;0.96897244;2.0970705;2.2199361;0.55383307;0.31499758;0.23571253;0.116158225;16.877357;1.8929418;0.1322495;0.26164806;0.21894713;44.026142;2.3295612;0.5134771;0.8151312;2.058862;13.313294;1.4319166;0.18102518;0.18831608;0.14055578;10.037185;1.761739;0.23553203;0.2682076;0.5762281;19.890924;1.4826831;0.8573513;0.57612;0.43852898;14.646206;3.4301302;0.9029157;0.51046234;0.36077827;22.903357;1.4551545;3.053413;1.8842039;0.20202237;10.783101;1.3184774;0.20211959;0.27092284;0.14658739;3.0673182;0.5671468;0.2544607;0.23688541;0.12836045;1.2943362;0.6358855;0.1784725;0.21320274;0.10453864;2.675629;0.6285329;0.22210611;0.24610734;0.1432682;13.474189;1.3263535;0.20009604;0.27088487;0.26088384;136.90048;2.6260712;1.8458477;1.0259861;1.237441;142.59843;7.348645;1.461599;0.9215358;1.4365672;5
21.645588;3.2924833;0.47672892;0.9920208;2.1112077;2.2701945;0.5337821;0.3286204;0.24377392;0.11715586;18.705753;1.9609016;0.13502786;0.2663564;0.22124724;47.47745;2.5454276;0.55063474;0.8516083;2.0774794;14.595944;1.4344782;0.18221061;0.19487512;0.14210749;10.934208;1.8522536;0.23940231;0.26464885;0.57856053;21.836676;1.5167217;0.9011168;0.5983073;0.44295242;16.026985;3.515133;0.9511205;0.51919806;0.36124286;25.355732;1.5208951;3.16684;1.9151416;0.20438673;11.584038;1.3582833;0.21062453;0.27609104;0.14952897;3.2138472;0.5491498;0.26577154;0.2423432;0.13119097;1.2972108;0.6269851;0.18426087;0.21837623;0.10693796;2.7043815;0.63627684;0.22758812;0.2530859;0.14434002;14.866614;1.3436363;0.20361985;0.28037927;0.2642328;151.72038;2.867724;1.9353883;1.0662754;1.2525662;153.32549;7.8780107;1.6096107;0.94834083;1.4365728;5
23.676395;3.4884093;0.5110653;1.0203278;2.1234066;2.3248463;0.51339185;0.3428021;0.25195852;0.11808685;20.655144;2.0512395;0.139677;0.2710225;0.22311077;51.10748;2.7629697;0.5923551;0.8879149;2.0956602;15.979795;1.4386404;0.18129617;0.20078401;0.14292018;11.911639;1.9531376;0.2442515;0.25991663;0.5804604;23.93879;1.5576609;0.94989604;0.61772907;0.44723696;17.495798;3.5872464;0.9978773;0.5277091;0.36113986;28.039732;1.5787416;3.2869878;1.9293664;0.20745182;12.418984;1.4058506;0.21898752;0.28099817;0.15217139;3.3717225;0.5332408;0.27900964;0.24801002;0.13409872;1.3000708;0.6153875;0.19087934;0.22384468;0.10928627;2.765792;0.641425;0.23559406;0.2599015;0.14558399;16.350262;1.3715407;0.20696229;0.29004267;0.26721486;167.83789;3.1046104;2.0575218;1.1022708;1.2696223;164.99051;8.39263;1.7670624;0.97740334;1.4367162;5
25.858076;3.6985612;0.5512921;1.0507387;2.1353452;2.3882964;0.4918704;0.35689786;0.25993186;0.11896487;22.701792;2.170901;0.14128049;0.2774585;0.22548454;54.92565;2.9688423;0.6414789;0.9212749;2.1126792;17.449951;1.460062;0.18241848;0.20766217;0.14409584;13.001483;2.0722046;0.2515297;0.25839365;0.5831669;26.209671;1.5921997;0.9970245;0.63649255;0.45107418;19.034378;3.6550298;1.0415183;0.5330885;0.36172798;30.962019;1.6329712;3.412675;1.9239777;0.21060668;13.267687;1.4616361;0.22705181;0.2866838;0.15498658;3.5495162;0.5153964;0.29301566;0.25405478;0.13698083;1.302511;0.6012328;0.19792005;0.2295885;0.11159165;2.8481886;0.64222634;0.2435246;0.26729986;0.14664519;17.897423;1.4234732;0.20979035;0.30041197;0.27053183;185.03392;3.3471613;2.1885135;1.1407785;1.2870679;177.30008;8.872475;1.9258943;1.010737;1.4336252;5
28.359287;3.9063725;0.5870944;1.0931166;2.1469226;2.466271;0.47223595;0.36939192;0.26834333;0.119671725;24.881079;2.2745254;0.15767895;0.28897232;0.22973695;59.136677;3.1915169;0.6937107;0.96079296;2.12904;19.001514;1.4722036;0.18568414;0.21494555;0.14603798;14.2094345;2.1883845;0.27153426;0.25554422;0.58651966;28.737;1.6494346;1.0375295;0.65032303;0.45463824;20.68514;3.6686556;1.0859901;0.5457061;0.3633072;34.216442;1.6859041;3.5325367;1.9317226;0.21452828;14.134915;1.5197242;0.24167012;0.2895233;0.15704152;3.7600362;0.5004865;0.30503866;0.2620442;0.13980526;1.3052113;0.5852235;0.20551145;0.23538873;0.11375511;2.94498;0.6410304;0.25139803;0.27507305;0.14761594;19.514523;1.4754957;0.22019565;0.31494996;0.27233505;203.6167;3.6694272;2.3327982;1.2063038;1.3097678;190.19225;9.328641;2.075463;1.0591624;1.4313058;5
31.20356;4.137679;0.6319512;1.1276509;2.1516502;2.5581872;0.4562902;0.38232362;0.2757578;0.12044119;27.287214;2.3898563;0.17491344;0.29497844;0.23183607;63.96366;3.4435666;0.7442114;0.9915767;2.1434352;20.687601;1.4916501;0.19145948;0.21990569;0.14641862;15.592868;2.300904;0.2854787;0.25411057;0.5878889;31.603209;1.719032;1.0917513;0.6647265;0.45859808;22.516983;3.645187;1.1161435;0.5471998;0.36264306;37.912292;1.7297589;3.6596286;1.8903248;0.21842872;15.0640335;1.5705273;0.25729957;0.29287946;0.15872584;4.008893;0.4908461;0.31969857;0.26885778;0.14268517;1.3080866;0.5681747;0.21372205;0.24142686;0.11580301;3.0560095;0.6379019;0.2603691;0.28230706;0.14861257;21.25669;1.5421146;0.23039293;0.32399935;0.27376127;224.37576;4.0842514;2.4488935;1.2420363;1.3289195;204.379;9.768818;2.254043;1.0965126;1.4251592;5
34.381138;4.3965163;0.6775216;1.1689252;2.1535082;2.6643088;0.4385332;0.39373282;0.28306356;0.12107014;29.957182;2.5367484;0.19204682;0.30365902;0.23188032;69.42219;3.6773293;0.79671204;1.0202181;2.156009;22.54771;1.5467238;0.1944446;0.22968072;0.14599428;17.177807;2.4312494;0.30138895;0.2523668;0.5884079;34.847836;1.7887866;1.1236031;0.67178464;0.46194744;24.542223;3.654478;1.1468084;0.55420864;0.36147523;42.079185;1.774612;3.761639;1.8632852;0.22122417;16.09557;1.6267766;0.27284276;0.2961896;0.1606807;4.300634;0.47744465;0.33294693;0.27646396;0.14502762;1.3108574;0.55027795;0.22241627;0.24766761;0.1175866;3.1837895;0.63108313;0.26968783;0.2899566;0.1493427;23.159927;1.6346799;0.23773901;0.3351183;0.2754352;247.59814;4.4863253;2.578359;1.2904205;1.3445983;220.51344;10.187852;2.3954403;1.138846;1.4174047;5
37.940666;4.6764054;0.7276378;1.2124419;2.154696;2.7868047;0.41572416;0.4042196;0.28942016;0.12111699;32.92221;2.705166;0.2159746;0.31503826;0.2336302;75.55722;3.874133;0.8503295;1.0418985;2.1655705;24.601627;1.62229;0.20173962;0.24036364;0.14659251;18.984299;2.5770946;0.32327336;0.25483793;0.5898889;38.529484;1.8179061;1.172306;0.681216;0.46355358;26.786308;3.6851568;1.17428;0.55785155;0.36136827;46.792492;1.7979162;3.8737555;1.7926896;0.22206752;17.24991;1.6928881;0.2903237;0.3008001;0.16301903;4.6419926;0.45465505;0.34681332;0.28374752;0.1468069;1.3132005;0.53060055;0.23142761;0.25383827;0.11910799;3.3323667;0.6211484;0.27892247;0.29682088;0.14987206;25.243963;1.7484816;0.25108287;0.34502947;0.27756876;273.60422;4.8317375;2.6766336;1.3269935;1.3537787;238.86858;10.528926;2.5723157;1.1754634;1.4032059;5
41.969215;4.981567;0.78152174;1.2619147;2.1531138;2.9274998;0.3940767;0.41371006;0.29570493;0.12108738;36.24044;2.8916826;0.24332109;0.32714105;0.2347467;82.45418;4.0694675;0.90778583;1.0618933;2.1720302;26.883234;1.7097439;0.20743115;0.24960862;0.14627579;21.053669;2.7347245;0.34642476;0.25704423;0.5905402;42.712196;1.8584017;1.2144909;0.684926;0.46450132;29.297943;3.7315278;1.1909919;0.5598199;0.36052975;52.13417;1.8332229;3.973845;1.7280176;0.22378883;18.555756;1.7625539;0.30907005;0.30278885;0.16430485;5.037614;0.43326002;0.36024272;0.29185686;0.14870724;1.3155012;0.51198244;0.24054052;0.26010334;0.12044407;3.5050795;0.6103316;0.28822833;0.30400813;0.15043361;27.542603;1.8762698;0.26469028;0.354445;0.27853033;302.837;5.368499;2.8177595;1.3800013;1.3599241;259.66855;10.923675;2.7299912;1.2178699;1.3887913;5
